Id,SalePrice
2735,132339.9824412542
2736,135602.36048306676
2737,121699.26423153993
2738,138676.00149331702
2739,158559.8194623001
2740,136080.3451432219
2741,146018.94773307233
2742,153977.70149098837
2743,154972.77320600813
2744,162868.30210607446
2745,140297.73812167783
2746,137813.12508372252
2747,154009.12336718792
2748,127924.14277715799
2749,128329.69138069768
2750,128029.8010555907
2751,135100.06055028317
2752,203780.4615554399
2753,145385.76155832474
2754,204566.15074290588
2755,136178.48787033054
2756,95391.15965594914
2757,72273.83150333265
2758,86999.88197892779
2759,163517.73459323362
2760,121316.09237865801
2761,141391.38807715324
2762,143518.98530042393
2763,185885.44649420114
2764,153282.46818858208
2765,290651.7679498538
2766,127420.81793724
2767,87236.27683584322
2768,131643.29797989078
2769,133129.1577132804
2770,142949.68783464126
2771,105986.31237487552
2772,110979.86415629744
2773,164707.7100363869
2774,140270.5552830348
2775,117268.42347406827
2776,143286.74358470307
2777,146183.59659859064
2778,105541.93703871187
2779,123155.06896444922
2780,98056.89807254974
2781,97315.48838739957
2782,95688.60611795369
2783,98173.29480558926
2784,122034.72079175765
2785,137170.9528550541
2786,69177.58317713079
2787,126355.32160505769
2788,74414.09896912379
2789,174829.01841844103
2790,93835.4442772826
2791,111125.2141457251
2792,53761.6013125061
2793,154729.97980786837
2794,100951.13063804693
2795,120169.64593330903
2796,99712.77554298082
2797,194287.43146540833
2798,108244.60285195443
2799,117367.94332854156
2800,69344.45429438629
2801,112981.64520730758
2802,128925.26672313706
2803,168760.91232328094
2804,129491.29986576215
2805,99745.91819775372
2806,84295.18488313994
2807,160525.563295341
2808,146466.1570100936
2809,131240.7993948178
2810,124797.84369832168
2811,159501.80558465805
2812,168213.67895141954
2813,156275.5424388177
2814,161846.75348811015
2815,98486.15558930379
2816,237718.12763947752
2817,155566.38754070085
2818,130594.23738808371
2819,166914.22863723087
2820,135385.38899339928
2821,105184.33086375186
2822,196333.02484127105
2823,307169.42518934456
2824,166326.8318946246
2825,150553.52747013426
2826,129728.44023131755
2827,138404.6021472945
2828,211002.2631938559
2829,213352.10060731688
2830,228112.38772838455
2831,176886.02764754993
2832,237958.0675532242
2833,304203.5129520068
2834,219983.3578966614
2835,226320.77373764862
2836,191748.36330790006
2837,156797.66128510726
2838,151162.6675027948
2839,172936.04779898236
2840,204634.83067457972
2841,205790.2417937852
2842,230490.43820375734
2843,148664.20319718326
2844,171814.7223686619
2845,127204.80274711488
2846,208915.14383332062
2847,208489.02095376133
2848,217745.31033078526
2849,196811.3835399873
2850,282097.1673435393
2851,215650.49565677025
2852,241049.199918063
2853,234065.03344273186
2854,137657.00451403589
2855,199296.49061777713
2856,200251.72407682805
2857,190550.19001906467
2858,205446.6759413413
2859,106826.67849973224
2860,122183.01152685059
2861,124952.9396170707
2862,185825.92470999042
2863,127326.28409875507
2864,240752.28680507443
2865,142878.81898816075
2866,142525.2587296373
2867,97882.65705930234
2868,93905.15953934663
2869,98928.66211918429
2870,120390.75791167928
2871,84888.91837016537
2872,51030.53204432581
2873,97338.60559278283
2874,138837.57801781106
2875,113098.10549544169
2876,164500.86086198202
2877,146485.822146331
2878,164059.14955737736
2879,133943.29046931132
2880,103696.04035347962
2881,144974.05141030793
2882,176428.90422273247
2883,193944.39768965534
2884,203466.25575119272
2885,186895.12184336715
2886,229082.46888613832
2887,100379.65667176849
2888,142568.42862805183
2889,58777.32039782249
2890,81209.6468584289
2891,136254.98796437826
2892,43176.51563594653
2893,71641.53183280399
2894,55114.14901298758
2895,323044.1096903584
2896,278984.08593968645
2897,207862.69089073743
2898,150512.81802887132
2899,215656.43010185834
2900,158554.32463850544
2901,212379.57316266463
2902,183428.4935286704
2903,332198.342980131
2904,347781.7637618369
2905,85715.75768295804
2906,196983.94719233306
2907,114498.92492757352
2908,130027.78283505984
2909,154385.55389302637
2910,78097.50007306272
2911,83366.93399771625
2912,148245.26889583067
2913,84248.76752345948
2914,80139.64505719699
2915,87496.3436690567
2916,85034.58301964645
2917,165128.5422509414
2918,119034.14941216544
2919,227808.9347615511
